,date_time,F_actual,OPmode,OPstate,RPM_actual,currenttoolnum,cuttingTime,cycletime,executionFlag,feedF,feedratio,inspectionData,line_name,machine_num,operatingTime,poweronTime,shop_name,spindle_load,spindle_temp,spindleratio,tool_current_life_01,tool_current_life_02,tool_current_life_03,tool_current_life_04,tool_current_life_05,tool_current_life_11,tool_current_life_12,tool_current_life_13,tool_current_life_14,tool_current_life_15,tool_preset_life_01,tool_preset_life_02,tool_preset_life_03,tool_preset_life_04,tool_preset_life_05,tool_preset_life_11,tool_preset_life_12,tool_preset_life_13,tool_preset_life_14,tool_preset_life_15,workcount,x_pos,y_pos,z_pos
105,20191027053009.817,2999.0,,2.0,4997.0,2.0,21908553.0,39.0,2.0,,2999.0,,,D09,14567652.0,80112600.0,C04,2.0,,,275.0,274.0,274.0,274.0,274.0,274.0,0.0,0.0,0.0,0.0,1500.0,900.0,400.0,400.0,400.0,2000.0,0.0,0.0,0.0,0.0,16797.0,376849.0,-292750.0,-204553.0
106,20191027053009.879,2999.0,,2.0,4997.0,2.0,21908553.0,39.0,2.0,,2999.0,,,D09,14567652.0,80112600.0,C04,2.0,35.0,,275.0,274.0,274.0,274.0,274.0,274.0,0.0,0.0,0.0,0.0,1500.0,900.0,400.0,400.0,400.0,2000.0,0.0,0.0,0.0,0.0,16797.0,376849.0,-292750.0,-204553.0
107,20191027053009.895,2999.0,,2.0,4997.0,2.0,21908553.0,39.0,2.0,,2999.0,,,D09,14567652.0,80112600.0,C04,2.0,35.0,,275.0,274.0,274.0,274.0,274.0,274.0,0.0,0.0,0.0,0.0,1500.0,900.0,400.0,400.0,400.0,2000.0,0.0,0.0,0.0,0.0,16797.0,376849.0,-292750.0,-204553.0
108,20191027053009.910,2999.0,,2.0,4997.0,2.0,21908553.0,39.0,2.0,,2999.0,,,D09,14567652.0,80112600.0,C04,2.0,35.0,,275.0,274.0,274.0,274.0,274.0,274.0,0.0,0.0,0.0,0.0,1500.0,900.0,400.0,400.0,400.0,2000.0,0.0,0.0,0.0,0.0,16797.0,387803.0,-290682.0,-204553.0
109,20191027053009.989,2999.0,,2.0,4997.0,2.0,21908553.0,39.0,2.0,,2999.0,,,D09,14567652.0,80112600.0,C04,2.0,35.0,,275.0,274.0,274.0,274.0,274.0,274.0,0.0,0.0,0.0,0.0,1500.0,900.0,400.0,400.0,400.0,2000.0,0.0,0.0,0.0,0.0,16797.0,387803.0,-290682.0,-204553.0
110,20191027053010.020,2999.0,,2.0,4997.0,2.0,21908553.0,39.0,2.0,,2999.0,,,D09,14567652.0,80112600.0,C04,2.0,35.0,,275.0,274.0,274.0,274.0,274.0,274.0,0.0,0.0,0.0,0.0,1500.0,900.0,400.0,400.0,400.0,2000.0,0.0,0.0,0.0,0.0,16797.0,387803.0,-290682.0,-204553.0
111,20191027053010.035,2999.0,,2.0,4997.0,2.0,21908553.0,39.0,2.0,,2999.0,,,D09,14567652.0,80112600.0,C04,2.0,35.0,,275.0,274.0,274.0,274.0,274.0,274.0,0.0,0.0,0.0,0.0,1500.0,900.0,400.0,400.0,400.0,2000.0,0.0,0.0,0.0,0.0,16797.0,387803.0,-290682.0,-204553.0
112,20191027053010.051,2999.0,,2.0,4997.0,2.0,21908553.0,39.0,2.0,,2999.0,,,D09,14567652.0,80112600.0,C04,2.0,35.0,,275.0,274.0,274.0,274.0,274.0,274.0,0.0,0.0,0.0,0.0,1500.0,900.0,400.0,400.0,400.0,2000.0,0.0,0.0,0.0,0.0,16797.0,387803.0,-290682.0,-204553.0
113,20191027053010.082,2999.0,,2.0,4997.0,2.0,21908553.0,39.0,2.0,,2999.0,,,D09,14567652.0,80112600.0,C04,2.0,35.0,,275.0,274.0,274.0,274.0,274.0,274.0,0.0,0.0,0.0,0.0,1500.0,900.0,400.0,400.0,400.0,2000.0,0.0,0.0,0.0,0.0,16797.0,387803.0,-290682.0,-204553.0
114,20191027053010.129,2999.0,,2.0,4997.0,2.0,21908553.0,39.0,2.0,,2999.0,,,D09,14567652.0,80112600.0,C04,2.0,35.0,,275.0,274.0,274.0,274.0,274.0,274.0,0.0,0.0,0.0,0.0,1500.0,900.0,400.0,400.0,400.0,2000.0,0.0,0.0,0.0,0.0,16797.0,396040.0,-285840.0,-204553.0
115,20191027053010.176,2999.0,,2.0,4997.0,2.0,21908553.0,41.0,2.0,,2999.0,,,D09,14567652.0,80112600.0,C04,2.0,35.0,,275.0,274.0,274.0,274.0,274.0,274.0,0.0,0.0,0.0,0.0,1500.0,900.0,400.0,400.0,400.0,2000.0,0.0,0.0,0.0,0.0,16797.0,396040.0,-285840.0,-204553.0
116,20191027053010.207,2999.0,,2.0,4997.0,2.0,21908553.0,41.0,2.0,,2999.0,,,D09,14567652.0,80112600.0,C04,2.0,35.0,,275.0,274.0,274.0,274.0,274.0,274.0,0.0,0.0,0.0,0.0,1500.0,900.0,400.0,400.0,400.0,2000.0,0.0,0.0,0.0,0.0,16797.0,396040.0,-285840.0,-204553.0
117,20191027053010.239,2999.0,,2.0,4997.0,2.0,21908553.0,41.0,2.0,,2999.0,,,D09,14567652.0,80112600.0,C04,2.0,35.0,,275.0,274.0,274.0,274.0,274.0,274.0,0.0,0.0,0.0,0.0,1500.0,900.0,400.0,400.0,400.0,2000.0,0.0,0.0,0.0,0.0,16797.0,396040.0,-285840.0,-204553.0
118,20191027053010.270,2999.0,,2.0,4997.0,2.0,21908553.0,41.0,2.0,,2999.0,,,D09,14567654.0,80112600.0,C04,2.0,35.0,,275.0,274.0,274.0,274.0,274.0,274.0,0.0,0.0,0.0,0.0,1500.0,900.0,400.0,400.0,400.0,2000.0,0.0,0.0,0.0,0.0,16797.0,396040.0,-285840.0,-204553.0
119,20191027053010.285,2999.0,,2.0,4997.0,2.0,21908553.0,41.0,2.0,,2999.0,,,D09,14567654.0,80112600.0,C04,2.0,35.0,,275.0,274.0,274.0,274.0,274.0,274.0,0.0,0.0,0.0,0.0,1500.0,900.0,400.0,400.0,400.0,2000.0,0.0,0.0,0.0,0.0,16797.0,396040.0,-285840.0,-204553.0
120,20191027053010.301,2999.0,,2.0,4997.0,2.0,21908553.0,41.0,2.0,,2999.0,,,D09,14567654.0,80112600.0,C04,2.0,35.0,,275.0,274.0,274.0,274.0,274.0,274.0,0.0,0.0,0.0,0.0,1500.0,900.0,400.0,400.0,400.0,2000.0,0.0,0.0,0.0,0.0,16797.0,396040.0,-285840.0,-204553.0
121,20191027053010.332,2999.0,,2.0,4997.0,2.0,21908553.0,41.0,2.0,,2999.0,,,D09,14567654.0,80112600.0,C04,2.0,35.0,,275.0,274.0,274.0,274.0,274.0,274.0,0.0,0.0,0.0,0.0,1500.0,900.0,400.0,400.0,400.0,2000.0,0.0,0.0,0.0,0.0,16797.0,402944.0,-277116.0,-204553.0
122,20191027053010.379,2999.0,,2.0,4997.0,2.0,21908555.0,41.0,2.0,,2999.0,,,D09,14567654.0,80112600.0,C04,2.0,35.0,,275.0,274.0,274.0,274.0,274.0,274.0,0.0,0.0,0.0,0.0,1500.0,900.0,400.0,400.0,400.0,2000.0,0.0,0.0,0.0,0.0,16797.0,402944.0,-277116.0,-204553.0
123,20191027053010.426,2999.0,,2.0,4997.0,2.0,21908555.0,41.0,2.0,,2999.0,,,D09,14567654.0,80112600.0,C04,2.0,35.0,,275.0,274.0,274.0,274.0,274.0,274.0,0.0,0.0,0.0,0.0,1500.0,900.0,400.0,400.0,400.0,2000.0,0.0,0.0,0.0,0.0,16797.0,402944.0,-277116.0,-204553.0
124,20191027053010.457,2999.0,,2.0,4997.0,2.0,21908555.0,41.0,2.0,,2999.0,,,D09,14567654.0,80112600.0,C04,2.0,35.0,,275.0,274.0,274.0,274.0,274.0,274.0,0.0,0.0,0.0,0.0,1500.0,900.0,400.0,400.0,400.0,2000.0,0.0,0.0,0.0,0.0,16797.0,402944.0,-277116.0,-204553.0
125,20191027053010.489,2999.0,,2.0,4997.0,2.0,21908555.0,41.0,2.0,,2999.0,,,D09,14567654.0,80112600.0,C04,3.0,35.0,,275.0,274.0,274.0,274.0,274.0,274.0,0.0,0.0,0.0,0.0,1500.0,900.0,400.0,400.0,400.0,2000.0,0.0,0.0,0.0,0.0,16797.0,402944.0,-277116.0,-204553.0
126,20191027053010.504,2999.0,,2.0,4997.0,2.0,21908555.0,41.0,2.0,,2999.0,,,D09,14567654.0,80112600.0,C04,3.0,35.0,,275.0,274.0,274.0,274.0,274.0,274.0,0.0,0.0,0.0,0.0,1500.0,900.0,400.0,400.0,400.0,2000.0,0.0,0.0,0.0,0.0,16797.0,402944.0,-277116.0,-204553.0
127,20191027053010.535,2999.0,,2.0,4997.0,2.0,21908555.0,41.0,2.0,,2999.0,,,D09,14567654.0,80112600.0,C04,3.0,35.0,,275.0,274.0,274.0,274.0,274.0,274.0,0.0,0.0,0.0,0.0,1500.0,900.0,400.0,400.0,400.0,2000.0,0.0,0.0,0.0,0.0,16797.0,402944.0,-277116.0,-204553.0
128,20191027053010.567,2999.0,,2.0,4997.0,2.0,21908555.0,41.0,2.0,,2999.0,,,D09,14567654.0,80112600.0,C04,3.0,35.0,,275.0,274.0,274.0,274.0,274.0,274.0,0.0,0.0,0.0,0.0,1500.0,900.0,400.0,400.0,400.0,2000.0,0.0,0.0,0.0,0.0,16797.0,402944.0,-277116.0,-204553.0
129,20191027053010.598,2999.0,,2.0,4997.0,2.0,21908555.0,41.0,2.0,,2999.0,,,D09,14567654.0,80112600.0,C04,3.0,35.0,,275.0,274.0,274.0,274.0,274.0,274.0,0.0,0.0,0.0,0.0,1500.0,900.0,400.0,400.0,400.0,2000.0,0.0,0.0,0.0,0.0,16797.0,406185.0,-264826.0,-204553.0
130,20191027053010.629,2999.0,,2.0,4997.0,2.0,21908555.0,41.0,2.0,,2999.0,,,D09,14567654.0,80112600.0,C04,3.0,35.0,,275.0,274.0,274.0,274.0,274.0,274.0,0.0,0.0,0.0,0.0,1500.0,900.0,400.0,400.0,400.0,2000.0,0.0,0.0,0.0,0.0,16797.0,406185.0,-264826.0,-204553.0
131,20191027053010.645,2999.0,,2.0,4997.0,2.0,21908555.0,41.0,2.0,,2999.0,,,D09,14567654.0,80112600.0,C04,3.0,35.0,,275.0,274.0,274.0,274.0,274.0,274.0,0.0,0.0,0.0,0.0,1500.0,900.0,400.0,400.0,400.0,2000.0,0.0,0.0,0.0,0.0,16797.0,406185.0,-264826.0,-204553.0
132,20191027053010.676,2999.0,,2.0,4997.0,2.0,21908555.0,41.0,2.0,,2999.0,,,D09,14567654.0,80112600.0,C04,3.0,35.0,,275.0,274.0,274.0,274.0,274.0,274.0,0.0,0.0,0.0,0.0,1500.0,900.0,400.0,400.0,400.0,2000.0,0.0,0.0,0.0,0.0,16797.0,406185.0,-264826.0,-204553.0
133,20191027053010.692,2999.0,,2.0,4997.0,2.0,21908555.0,41.0,2.0,,2999.0,,,D09,14567654.0,80112600.0,C04,5.0,35.0,,275.0,274.0,274.0,274.0,274.0,274.0,0.0,0.0,0.0,0.0,1500.0,900.0,400.0,400.0,400.0,2000.0,0.0,0.0,0.0,0.0,16797.0,406185.0,-264826.0,-204553.0
134,20191027053010.707,2999.0,,2.0,4997.0,2.0,21908555.0,41.0,2.0,,2999.0,,,D09,14567654.0,80112600.0,C04,5.0,35.0,,275.0,274.0,274.0,274.0,274.0,274.0,0.0,0.0,0.0,0.0,1500.0,900.0,400.0,400.0,400.0,2000.0,0.0,0.0,0.0,0.0,16797.0,406185.0,-264826.0,-204553.0
135,20191027053010.739,2999.0,,2.0,4997.0,2.0,21908555.0,41.0,2.0,,2999.0,,,D09,14567654.0,80112600.0,C04,5.0,35.0,,275.0,274.0,274.0,274.0,274.0,274.0,0.0,0.0,0.0,0.0,1500.0,900.0,400.0,400.0,400.0,2000.0,0.0,0.0,0.0,0.0,16797.0,406185.0,-264826.0,-204553.0
136,20191027053010.754,2999.0,,2.0,4997.0,2.0,21908555.0,41.0,2.0,,2999.0,,,D09,14567654.0,80112600.0,C04,5.0,35.0,,275.0,274.0,274.0,274.0,274.0,274.0,0.0,0.0,0.0,0.0,1500.0,900.0,400.0,400.0,400.0,2000.0,0.0,0.0,0.0,0.0,16797.0,406185.0,-264826.0,-204553.0
137,20191027053010.801,2999.0,,2.0,4997.0,2.0,21908555.0,41.0,2.0,,2999.0,,,D09,14567654.0,80112600.0,C04,5.0,35.0,,275.0,274.0,274.0,274.0,274.0,274.0,0.0,0.0,0.0,0.0,1500.0,900.0,400.0,400.0,400.0,2000.0,0.0,0.0,0.0,0.0,16797.0,406288.0,-255228.0,-204553.0
138,20191027053010.817,2999.0,,2.0,4997.0,2.0,21908555.0,41.0,2.0,,2999.0,,,D09,14567654.0,80112600.0,C04,5.0,35.0,,275.0,274.0,274.0,274.0,274.0,274.0,0.0,0.0,0.0,0.0,1500.0,900.0,400.0,400.0,400.0,2000.0,0.0,0.0,0.0,0.0,16797.0,406288.0,-255228.0,-204553.0
139,20191027053010.864,2999.0,,2.0,4997.0,2.0,21908555.0,41.0,2.0,,2999.0,,,D09,14567654.0,80112600.0,C04,5.0,35.0,,275.0,274.0,274.0,274.0,274.0,274.0,0.0,0.0,0.0,0.0,1500.0,900.0,400.0,400.0,400.0,2000.0,0.0,0.0,0.0,0.0,16797.0,406288.0,-255228.0,-204553.0
140,20191027053010.879,2999.0,,2.0,4997.0,2.0,21908555.0,41.0,2.0,,2999.0,,,D09,14567654.0,80112600.0,C04,5.0,35.0,,275.0,274.0,274.0,274.0,274.0,274.0,0.0,0.0,0.0,0.0,1500.0,900.0,400.0,400.0,400.0,2000.0,0.0,0.0,0.0,0.0,16797.0,406288.0,-255228.0,-204553.0
141,20191027053010.895,2999.0,,2.0,4997.0,2.0,21908555.0,41.0,2.0,,2999.0,,,D09,14567654.0,80112600.0,C04,4.0,35.0,,275.0,274.0,274.0,274.0,274.0,274.0,0.0,0.0,0.0,0.0,1500.0,900.0,400.0,400.0,400.0,2000.0,0.0,0.0,0.0,0.0,16797.0,406288.0,-255228.0,-204553.0
142,20191027053010.910,2999.0,,2.0,4997.0,2.0,21908555.0,41.0,2.0,,2999.0,,,D09,14567654.0,80112600.0,C04,4.0,35.0,,275.0,274.0,274.0,274.0,274.0,274.0,0.0,0.0,0.0,0.0,1500.0,900.0,400.0,400.0,400.0,2000.0,0.0,0.0,0.0,0.0,16797.0,406288.0,-255228.0,-204553.0
143,20191027053010.942,2999.0,,2.0,4997.0,2.0,21908555.0,41.0,2.0,,2999.0,,,D09,14567654.0,80112600.0,C04,4.0,35.0,,275.0,274.0,274.0,274.0,274.0,274.0,0.0,0.0,0.0,0.0,1500.0,900.0,400.0,400.0,400.0,2000.0,0.0,0.0,0.0,0.0,16797.0,406288.0,-255228.0,-204553.0
144,20191027053010.957,2999.0,,2.0,4997.0,2.0,21908555.0,41.0,2.0,,2999.0,,,D09,14567654.0,80112600.0,C04,4.0,35.0,,275.0,274.0,274.0,274.0,274.0,274.0,0.0,0.0,0.0,0.0,1500.0,900.0,400.0,400.0,400.0,2000.0,0.0,0.0,0.0,0.0,16797.0,406288.0,-255228.0,-204553.0
145,20191027053010.989,2999.0,,2.0,4997.0,2.0,21908555.0,41.0,2.0,,2999.0,,,D09,14567654.0,80112600.0,C04,4.0,35.0,,275.0,274.0,274.0,274.0,274.0,274.0,0.0,0.0,0.0,0.0,1500.0,900.0,400.0,400.0,400.0,2000.0,0.0,0.0,0.0,0.0,16797.0,406286.0,-244028.0,-204553.0
146,20191027053011.004,2999.0,,2.0,4997.0,2.0,21908555.0,41.0,2.0,,2999.0,,,D09,14567654.0,80112600.0,C04,4.0,35.0,,275.0,274.0,274.0,274.0,274.0,274.0,0.0,0.0,0.0,0.0,1500.0,900.0,400.0,400.0,400.0,2000.0,0.0,0.0,0.0,0.0,16797.0,406286.0,-244028.0,-204553.0
147,20191027053011.020,2999.0,,2.0,4997.0,2.0,21908555.0,41.0,2.0,,2999.0,,,D09,14567654.0,80112600.0,C04,4.0,35.0,,275.0,274.0,274.0,274.0,274.0,274.0,0.0,0.0,0.0,0.0,1500.0,900.0,400.0,400.0,400.0,2000.0,0.0,0.0,0.0,0.0,16797.0,406286.0,-244028.0,-204553.0
148,20191027053011.051,2999.0,,2.0,4997.0,2.0,21908555.0,41.0,2.0,,2999.0,,,D09,14567654.0,80112600.0,C04,4.0,35.0,,275.0,274.0,274.0,274.0,274.0,274.0,0.0,0.0,0.0,0.0,1500.0,900.0,400.0,400.0,400.0,2000.0,0.0,0.0,0.0,0.0,16797.0,406286.0,-244028.0,-204553.0
149,20191027053011.067,2999.0,,2.0,4997.0,2.0,21908555.0,41.0,2.0,,2999.0,,,D09,14567654.0,80112600.0,C04,4.0,35.0,,275.0,274.0,274.0,274.0,274.0,274.0,0.0,0.0,0.0,0.0,1500.0,900.0,400.0,400.0,400.0,2000.0,0.0,0.0,0.0,0.0,16797.0,406286.0,-244028.0,-204553.0
150,20191027053011.082,2999.0,,2.0,4997.0,2.0,21908555.0,41.0,2.0,,2999.0,,,D09,14567654.0,80112600.0,C04,4.0,35.0,,275.0,274.0,274.0,274.0,274.0,274.0,0.0,0.0,0.0,0.0,1500.0,900.0,400.0,400.0,400.0,2000.0,0.0,0.0,0.0,0.0,16797.0,406286.0,-244028.0,-204553.0
151,20191027053011.114,2999.0,,2.0,4997.0,2.0,21908555.0,41.0,2.0,,2999.0,,,D09,14567654.0,80112600.0,C04,4.0,35.0,,275.0,274.0,274.0,274.0,274.0,274.0,0.0,0.0,0.0,0.0,1500.0,900.0,400.0,400.0,400.0,2000.0,0.0,0.0,0.0,0.0,16797.0,406286.0,-244028.0,-204553.0
152,20191027053011.129,2999.0,,2.0,4997.0,2.0,21908555.0,41.0,2.0,,2999.0,,,D09,14567654.0,80112600.0,C04,4.0,35.0,,275.0,274.0,274.0,274.0,274.0,274.0,0.0,0.0,0.0,0.0,1500.0,900.0,400.0,400.0,400.0,2000.0,0.0,0.0,0.0,0.0,16797.0,406286.0,-244028.0,-204553.0
153,20191027053011.145,2999.0,,2.0,4997.0,2.0,21908555.0,41.0,2.0,,2999.0,,,D09,14567654.0,80112600.0,C04,4.0,35.0,,275.0,274.0,274.0,274.0,274.0,274.0,0.0,0.0,0.0,0.0,1500.0,900.0,400.0,400.0,400.0,2000.0,0.0,0.0,0.0,0.0,16797.0,406286.0,-244028.0,-204553.0
154,20191027053011.192,2999.0,,2.0,4997.0,2.0,21908555.0,41.0,2.0,,2999.0,,,D09,14567654.0,80112600.0,C04,4.0,35.0,,275.0,274.0,274.0,274.0,274.0,274.0,0.0,0.0,0.0,0.0,1500.0,900.0,400.0,400.0,400.0,2000.0,0.0,0.0,0.0,0.0,16797.0,406285.0,-236028.0,-204553.0
155,20191027053011.207,2999.0,,2.0,4997.0,2.0,21908555.0,41.0,2.0,,2999.0,,,D09,14567654.0,80112600.0,C04,4.0,35.0,,275.0,274.0,274.0,274.0,274.0,274.0,0.0,0.0,0.0,0.0,1500.0,900.0,400.0,400.0,400.0,2000.0,0.0,0.0,0.0,0.0,16797.0,406285.0,-236028.0,-204553.0
156,20191027053011.254,2999.0,,2.0,4997.0,2.0,21908555.0,41.0,2.0,,2999.0,,,D09,14567654.0,80112600.0,C04,4.0,35.0,,275.0,274.0,274.0,274.0,274.0,274.0,0.0,0.0,0.0,0.0,1500.0,900.0,400.0,400.0,400.0,2000.0,0.0,0.0,0.0,0.0,16797.0,406285.0,-236028.0,-204553.0
157,20191027053011.270,2999.0,,2.0,4997.0,2.0,21908555.0,41.0,2.0,,2999.0,,,D09,14567654.0,80112600.0,C04,4.0,35.0,,275.0,274.0,274.0,274.0,274.0,274.0,0.0,0.0,0.0,0.0,1500.0,900.0,400.0,400.0,400.0,2000.0,0.0,0.0,0.0,0.0,16797.0,406285.0,-236028.0,-204553.0
158,20191027053011.285,2999.0,,2.0,4997.0,2.0,21908555.0,41.0,2.0,,2999.0,,,D09,14567654.0,80112600.0,C04,4.0,35.0,,275.0,274.0,274.0,274.0,274.0,274.0,0.0,0.0,0.0,0.0,1500.0,900.0,400.0,400.0,400.0,2000.0,0.0,0.0,0.0,0.0,16797.0,406285.0,-236028.0,-204553.0
159,20191027053011.332,2999.0,,2.0,4997.0,2.0,21908555.0,41.0,2.0,,2999.0,,,D09,14567654.0,80112600.0,C04,4.0,35.0,,275.0,274.0,274.0,274.0,274.0,274.0,0.0,0.0,0.0,0.0,1500.0,900.0,400.0,400.0,400.0,2000.0,0.0,0.0,0.0,0.0,16797.0,406285.0,-236028.0,-204553.0
160,20191027053011.348,2999.0,,2.0,4997.0,2.0,21908555.0,41.0,2.0,,2999.0,,,D09,14567654.0,80112600.0,C04,4.0,35.0,,275.0,274.0,274.0,274.0,274.0,274.0,0.0,0.0,0.0,0.0,1500.0,900.0,400.0,400.0,400.0,2000.0,0.0,0.0,0.0,0.0,16797.0,406285.0,-236028.0,-204553.0
161,20191027053011.364,2999.0,,2.0,4997.0,2.0,21908555.0,41.0,2.0,,2999.0,,,D09,14567654.0,80112600.0,C04,4.0,35.0,,275.0,274.0,274.0,274.0,274.0,274.0,0.0,0.0,0.0,0.0,1500.0,900.0,400.0,400.0,400.0,2000.0,0.0,0.0,0.0,0.0,16797.0,406285.0,-236028.0,-204553.0
162,20191027053011.395,2999.0,,2.0,4997.0,2.0,21908555.0,41.0,2.0,,2999.0,,,D09,14567654.0,80112600.0,C04,4.0,35.0,,275.0,274.0,274.0,274.0,274.0,274.0,0.0,0.0,0.0,0.0,1500.0,900.0,400.0,400.0,400.0,2000.0,0.0,0.0,0.0,0.0,16797.0,406283.0,-224828.0,-204553.0
163,20191027053011.426,2999.0,,2.0,4997.0,2.0,21908555.0,41.0,2.0,,2999.0,,,D09,14567654.0,80112600.0,C04,4.0,35.0,,275.0,274.0,274.0,274.0,274.0,274.0,0.0,0.0,0.0,0.0,1500.0,900.0,400.0,400.0,400.0,2000.0,0.0,0.0,0.0,0.0,16797.0,406283.0,-224828.0,-204553.0
164,20191027053011.457,2999.0,,2.0,4997.0,2.0,21908555.0,41.0,2.0,,2999.0,,,D09,14567654.0,80112600.0,C04,4.0,35.0,,275.0,274.0,274.0,274.0,274.0,274.0,0.0,0.0,0.0,0.0,1500.0,900.0,400.0,400.0,400.0,2000.0,0.0,0.0,0.0,0.0,16797.0,406283.0,-224828.0,-204553.0
165,20191027053011.489,2999.0,,2.0,4997.0,2.0,21908555.0,41.0,2.0,,2999.0,,,D09,14567654.0,80112600.0,C04,4.0,35.0,,275.0,274.0,274.0,274.0,274.0,274.0,0.0,0.0,0.0,0.0,1500.0,900.0,400.0,400.0,400.0,2000.0,0.0,0.0,0.0,0.0,16797.0,406283.0,-224828.0,-204553.0
166,20191027053011.504,2999.0,,2.0,4997.0,2.0,21908555.0,41.0,2.0,,2999.0,,,D09,14567654.0,80112600.0,C04,3.0,35.0,,275.0,274.0,274.0,274.0,274.0,274.0,0.0,0.0,0.0,0.0,1500.0,900.0,400.0,400.0,400.0,2000.0,0.0,0.0,0.0,0.0,16797.0,406283.0,-224828.0,-204553.0
167,20191027053011.520,2999.0,,2.0,4997.0,2.0,21908555.0,41.0,2.0,,2999.0,,,D09,14567654.0,80112600.0,C04,3.0,35.0,,275.0,274.0,274.0,274.0,274.0,274.0,0.0,0.0,0.0,0.0,1500.0,900.0,400.0,400.0,400.0,2000.0,0.0,0.0,0.0,0.0,16797.0,406283.0,-224828.0,-204553.0
168,20191027053011.582,2999.0,,2.0,4997.0,2.0,21908555.0,41.0,2.0,,2999.0,,,D09,14567654.0,80112600.0,C04,3.0,35.0,,275.0,274.0,274.0,274.0,274.0,274.0,0.0,0.0,0.0,0.0,1500.0,900.0,400.0,400.0,400.0,2000.0,0.0,0.0,0.0,0.0,16797.0,406283.0,-224828.0,-204553.0
169,20191027053011.598,2999.0,,2.0,4997.0,2.0,21908555.0,41.0,2.0,,2999.0,,,D09,14567654.0,80112600.0,C04,3.0,35.0,,275.0,274.0,274.0,274.0,274.0,274.0,0.0,0.0,0.0,0.0,1500.0,900.0,400.0,400.0,400.0,2000.0,0.0,0.0,0.0,0.0,16797.0,406281.0,-213628.0,-204553.0
170,20191027053011.645,2999.0,,2.0,4997.0,2.0,21908555.0,41.0,2.0,,2999.0,,,D09,14567654.0,80112600.0,C04,3.0,35.0,,275.0,274.0,274.0,274.0,274.0,274.0,0.0,0.0,0.0,0.0,1500.0,900.0,400.0,400.0,400.0,2000.0,0.0,0.0,0.0,0.0,16797.0,406281.0,-213628.0,-204553.0
171,20191027053011.660,2999.0,,2.0,4997.0,2.0,21908555.0,41.0,2.0,,2999.0,,,D09,14567654.0,80112600.0,C04,4.0,35.0,,275.0,274.0,274.0,274.0,274.0,274.0,0.0,0.0,0.0,0.0,1500.0,900.0,400.0,400.0,400.0,2000.0,0.0,0.0,0.0,0.0,16797.0,406281.0,-213628.0,-204553.0
172,20191027053011.676,2999.0,,2.0,4997.0,2.0,21908555.0,41.0,2.0,,2999.0,,,D09,14567654.0,80112600.0,C04,4.0,35.0,,275.0,274.0,274.0,274.0,274.0,274.0,0.0,0.0,0.0,0.0,1500.0,900.0,400.0,400.0,400.0,2000.0,0.0,0.0,0.0,0.0,16797.0,406281.0,-213628.0,-204553.0
173,20191027053011.723,2999.0,,2.0,4997.0,2.0,21908555.0,41.0,2.0,,2999.0,,,D09,14567654.0,80112600.0,C04,4.0,35.0,,275.0,274.0,274.0,274.0,274.0,274.0,0.0,0.0,0.0,0.0,1500.0,900.0,400.0,400.0,400.0,2000.0,0.0,0.0,0.0,0.0,16797.0,406280.0,-208828.0,-204553.0
174,20191027053011.770,2999.0,,2.0,4997.0,2.0,21908555.0,41.0,2.0,,2999.0,,,D09,14567654.0,80112600.0,C04,4.0,35.0,,275.0,274.0,274.0,274.0,274.0,274.0,0.0,0.0,0.0,0.0,1500.0,900.0,400.0,400.0,400.0,2000.0,0.0,0.0,0.0,0.0,16797.0,406280.0,-208828.0,-204553.0
175,20191027053011.785,2999.0,,2.0,4997.0,2.0,21908555.0,41.0,2.0,,2999.0,,,D09,14567654.0,80112600.0,C04,3.0,35.0,,275.0,274.0,274.0,274.0,274.0,274.0,0.0,0.0,0.0,0.0,1500.0,900.0,400.0,400.0,400.0,2000.0,0.0,0.0,0.0,0.0,16797.0,406280.0,-208828.0,-204553.0
176,20191027053011.801,2999.0,,2.0,4997.0,2.0,21908555.0,41.0,2.0,,2999.0,,,D09,14567654.0,80112600.0,C04,3.0,35.0,,275.0,274.0,274.0,274.0,274.0,274.0,0.0,0.0,0.0,0.0,1500.0,900.0,400.0,400.0,400.0,2000.0,0.0,0.0,0.0,0.0,16797.0,406280.0,-208828.0,-204553.0
177,20191027053011.848,2999.0,,2.0,4997.0,2.0,21908555.0,41.0,2.0,,2999.0,,,D09,14567654.0,80112600.0,C04,3.0,35.0,,275.0,274.0,274.0,274.0,274.0,274.0,0.0,0.0,0.0,0.0,1500.0,900.0,400.0,400.0,400.0,2000.0,0.0,0.0,0.0,0.0,16797.0,406279.0,-202428.0,-204553.0
178,20191027053011.879,2999.0,,2.0,4997.0,2.0,21908555.0,41.0,2.0,,2999.0,,,D09,14567654.0,80112600.0,C04,3.0,35.0,,275.0,274.0,274.0,274.0,274.0,274.0,0.0,0.0,0.0,0.0,1500.0,900.0,400.0,400.0,400.0,2000.0,0.0,0.0,0.0,0.0,16797.0,406279.0,-202428.0,-204553.0
179,20191027053011.895,2999.0,,2.0,4997.0,2.0,21908555.0,41.0,2.0,,2999.0,,,D09,14567654.0,80112600.0,C04,3.0,35.0,,275.0,274.0,274.0,274.0,274.0,274.0,0.0,0.0,0.0,0.0,1500.0,900.0,400.0,400.0,400.0,2000.0,0.0,0.0,0.0,0.0,16797.0,406279.0,-202428.0,-204553.0
