,date_time,F_actual,OPmode,OPstate,RPM_actual,currenttoolnum,cuttingTime,cycletime,executionFlag,feedF,feedratio,inspectionData,line_name,machine_num,operatingTime,poweronTime,shop_name,spindle_load,spindle_temp,spindleratio,tool_current_life_01,tool_current_life_02,tool_current_life_03,tool_current_life_04,tool_current_life_05,tool_current_life_11,tool_current_life_12,tool_current_life_13,tool_current_life_14,tool_current_life_15,tool_preset_life_01,tool_preset_life_02,tool_preset_life_03,tool_preset_life_04,tool_preset_life_05,tool_preset_life_11,tool_preset_life_12,tool_preset_life_13,tool_preset_life_14,tool_preset_life_15,workcount,x_pos,y_pos,z_pos
212,20191027053012.957,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,20191027053013.004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
214,20191027053013.035,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,
215,20191027053013.067,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
216,20191027053013.114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
217,20191027053013.129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,406286.0,-143041.0,-204553.0
218,20191027053013.160,,,,,,,,,,,,,,,,,,,,275.0,,,,,,,,,,,,,,,,,,,,,,,
219,20191027053013.192,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220,20191027053013.207,,,,,,,,,,,,,,,,,,,,,274.0,,,,,,,,,,,,,,,,,,,,,,
221,20191027053013.254,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
222,20191027053013.270,,,,,,,,,,,,,,,,,,,,,,274.0,,,,,,,,,,,,,,,,,,,,,
223,20191027053013.285,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224,20191027053013.317,,,,,,,,,,,,,,,,,,,,,,,274.0,,,,,,,,,,,,,,,,,,,,
225,20191027053013.348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,405203.0,-133528.0,-204553.0
226,20191027053013.364,,,,,,,,,,,,,,,,,,,,,,,,274.0,,,,,,,,,,,,,,,,,,,
227,20191027053013.410,,,,,,,,,,,,,,,,,,,,,,,,,274.0,,,,,,,,,,,,,,,,,,
228,20191027053013.442,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229,20191027053013.457,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
230,20191027053013.473,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
231,20191027053013.504,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
232,20191027053013.520,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233,20191027053013.551,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
234,20191027053013.567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,400425.0,-123475.0,-204553.0
235,20191027053013.614,,,,,,,,,,,,,D09,,,C04,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,
236,20191027053013.645,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237,20191027053013.660,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238,20191027053013.676,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
239,20191027053013.692,,,,,,,,,,,,,,,,,,35.0,,,,,,,,,,,,,,,,,,,,,,,,,
240,20191027053013.707,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241,20191027053013.723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,394804.0,-117822.0,-204553.0
242,20191027053013.770,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243,20191027053013.801,,,,,,,,2.0,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
244,20191027053013.832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,390741.0,-115277.0,-204553.0
245,20191027053013.864,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246,20191027053013.895,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
247,20191027053013.926,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248,20191027053013.942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,384774.0,-112996.0,-204553.0
249,20191027053013.989,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250,20191027053014.004,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
251,20191027053014.020,,,,4997.0,,,,,,2999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252,20191027053014.051,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
253,20191027053014.082,2999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,20191027053014.114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,376867.0,-111899.0,-204553.0
255,20191027053014.176,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
256,20191027053014.192,,,,,,,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257,20191027053014.223,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
258,20191027053014.270,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
259,20191027053014.285,,,,,,,,,,,,,,14567658.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260,20191027053014.301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367268.0,-111874.0,-204553.0
261,20191027053014.332,,,,,,,,,,,,,,,80112600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262,20191027053014.364,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263,20191027053014.410,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
264,20191027053014.426,,,,,,21908559.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
265,20191027053014.473,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
266,20191027053014.504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16797.0,,,
267,20191027053014.535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,354468.0,-111874.0,-204553.0
268,20191027053014.551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500.0,,,,,,,,,,,,,
269,20191027053014.567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,900.0,,,,,,,,,,,,
270,20191027053014.614,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271,20191027053014.645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,400.0,,,,,,,,,,,
272,20191027053014.660,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
273,20191027053014.676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,400.0,,,,,,,,,,
274,20191027053014.692,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275,20191027053014.723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,400.0,,,,,,,,,
276,20191027053014.739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,344868.0,-111874.0,-204553.0
277,20191027053014.785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000.0,,,,,,,,
278,20191027053014.801,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,
279,20191027053014.832,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
280,20191027053014.864,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
281,20191027053014.895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
282,20191027053014.973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,335268.0,-111874.0,-204553.0
283,20191027053015.004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
284,20191027053015.035,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285,20191027053015.051,,,,,,,,,,,,,,,,,,,,275.0,,,,,,,,,,,,,,,,,,,,,,,
286,20191027053015.067,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
287,20191027053015.082,,,,,,,,2.0,,,,,,,,,,,,,274.0,,,,,,,,,,,,,,,,,,,,,,
288,20191027053015.114,,,,,,,,,,,,,,,,,,,,,,274.0,,,,,,,,,,,,,,,,,,,,,
289,20191027053015.160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,324082.0,-112216.0,-204553.0
290,20191027053015.192,,,,,,,,,,,,,,,,,,,,,,,274.0,,,,,,,,,,,,,,,,,,,,
291,20191027053015.223,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292,20191027053015.254,,,,,,,,,,,,,,,,,,,,,,,,274.0,,,,,,,,,,,,,,,,,,,
293,20191027053015.270,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
294,20191027053015.285,,,,,,,,,,,,,,,,,,,,,,,,,274.0,,,,,,,,,,,,,,,,,,
295,20191027053015.317,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296,20191027053015.348,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
297,20191027053015.379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313486.0,-115638.0,-204553.0
298,20191027053015.410,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
299,20191027053015.442,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300,20191027053015.457,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
301,20191027053015.489,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
302,20191027053015.504,,,,,,,,,,,,,D09,,,C04,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,
303,20191027053015.567,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
304,20191027053015.598,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
305,20191027053015.614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,304982.0,-122812.0,-204553.0
306,20191027053015.645,,,,,,,,,,,,,,,,,,35.0,,,,,,,,,,,,,,,,,,,,,,,,,
307,20191027053015.676,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
308,20191027053015.739,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
309,20191027053015.785,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310,20191027053015.817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300400.0,-131196.0,-204553.0
311,20191027053015.864,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,20191027053015.879,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,
313,20191027053015.910,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
314,20191027053015.926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,298951.0,-137418.0,-204553.0
315,20191027053015.973,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
316,20191027053015.989,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,
317,20191027053016.004,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318,20191027053016.020,,,,4997.0,,,,,,2999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
319,20191027053016.051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,298611.0,-143804.0,-204553.0
320,20191027053016.098,3000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
321,20191027053016.114,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322,20191027053016.176,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,
323,20191027053016.192,,,,,,,47.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
324,20191027053016.207,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
325,20191027053016.285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,298612.0,-155004.0,-204553.0
326,20191027053016.301,,,,,,,,,,,,,,14567660.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
327,20191027053016.332,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
328,20191027053016.364,,,,,,,,,,,,,,,80112600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
329,20191027053016.395,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,
330,20191027053016.442,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
331,20191027053016.457,,,,,,21908561.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
332,20191027053016.520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,298614.0,-166204.0,-204553.0
333,20191027053016.551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16797.0,,,
334,20191027053016.582,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335,20191027053016.598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500.0,,,,,,,,,,,,,
336,20191027053016.629,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
337,20191027053016.660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,900.0,,,,,,,,,,,,
338,20191027053016.676,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339,20191027053016.692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,400.0,,,,,,,,,,,
340,20191027053016.723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,298615.0,-177404.0,-204553.0
341,20191027053016.754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,400.0,,,,,,,,,,
342,20191027053016.770,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
343,20191027053016.801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,400.0,,,,,,,,,
344,20191027053016.832,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
345,20191027053016.864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000.0,,,,,,,,
346,20191027053016.895,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
347,20191027053016.910,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,
348,20191027053016.926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,298617.0,-187004.0,-204553.0
349,20191027053016.973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
350,20191027053017.004,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351,20191027053017.051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
352,20191027053017.067,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
353,20191027053017.082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
354,20191027053017.098,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
355,20191027053017.129,,,,,,,,,,,,,,,,,,,,275.0,,,,,,,,,,,,,,,,,,,,,,,
356,20191027053017.160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299607.0,-197538.0,-204553.0
357,20191027053017.192,,,,,,,,,,,,,,,,,,,,,274.0,,,,,,,,,,,,,,,,,,,,,,
358,20191027053017.223,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359,20191027053017.270,,,,,,,,,,,,,,,,,,,,,,274.0,,,,,,,,,,,,,,,,,,,,,
360,20191027053017.285,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
361,20191027053017.317,,,,,,,,,,,,,,,,,,,,,,,274.0,,,,,,,,,,,,,,,,,,,,
362,20191027053017.332,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363,20191027053017.364,,,,,,,,,,,,,,,,,,,,,,,,274.0,,,,,,,,,,,,,,,,,,,
364,20191027053017.410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300935.0,-208194.0,-204553.0
365,20191027053017.426,,,,,,,,,,,,,,,,,,,,,,,,,274.0,,,,,,,,,,,,,,,,,,
366,20191027053017.442,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
367,20191027053017.473,,,,,,,,,,,,,,,,,3.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
368,20191027053017.504,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
369,20191027053017.535,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
370,20191027053017.551,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
371,20191027053017.598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,296191.0,-209670.0,-204553.0
372,20191027053017.629,,,,,,,,,,,,,D09,,,C04,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,
373,20191027053017.645,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
374,20191027053017.676,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
375,20191027053017.692,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
376,20191027053017.739,,,,,,,,,,,,,,,,,,36.0,,,,,,,,,,,,,,,,,,,,,,,,,
377,20191027053017.801,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
378,20191027053017.848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,291474.0,-212373.0,-192613.0
379,20191027053017.895,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
380,20191027053017.957,,,,,,,,2.0,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
381,20191027053017.989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,289206.0,-227094.0,-197893.0
382,20191027053018.020,,,,4997.0,,,,,,4375.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383,20191027053018.035,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384,20191027053018.067,8186.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
385,20191027053018.082,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
386,20191027053018.129,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
387,20191027053018.145,,,,,,,49.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
388,20191027053018.176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,293256.0,-227094.0,-204313.0
389,20191027053018.223,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
390,20191027053018.254,,,,,,,,,,,,,,14567662.0,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
391,20191027053018.270,,,,,,,,,,,,,,,80112600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
392,20191027053018.285,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
393,20191027053018.317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299700.0,-227094.0,-204313.0
394,20191027053018.364,,,,,,21908563.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
395,20191027053018.379,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
396,20191027053018.410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16797.0,,,
397,20191027053018.442,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
398,20191027053018.457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500.0,,,,,,,,,,,,,
399,20191027053018.473,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400,20191027053018.489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,900.0,,,,,,,,,,,,
401,20191027053018.520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299701.0,-227094.0,-151013.0
402,20191027053018.535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,400.0,,,,,,,,,,,
403,20191027053018.567,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404,20191027053018.598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,400.0,,,,,,,,,,
405,20191027053018.629,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
406,20191027053018.645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,400.0,,,,,,,,,
407,20191027053018.676,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
408,20191027053018.707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000.0,,,,,,,,
409,20191027053018.754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299701.0,-227094.0,0.0
410,20191027053018.785,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,
411,20191027053018.801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
412,20191027053018.817,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
413,20191027053018.832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
414,20191027053018.864,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415,20191027053018.879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
416,20191027053018.926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299701.0,-227094.0,0.0
417,20191027053019.004,,,,,,,,,,,,,,,,,,,,275.0,,,,,,,,,,,,,,,,,,,,,,,
418,20191027053019.020,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
419,20191027053019.067,,,,,,,,,,,,,,,,,,,,,275.0,,,,,,,,,,,,,,,,,,,,,,
420,20191027053019.082,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
421,20191027053019.098,,,,,,,,,,,,,,,,,,,,,,274.0,,,,,,,,,,,,,,,,,,,,,
422,20191027053019.129,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
423,20191027053019.160,,,,,,,,,,,,,,,,,,,,,,,274.0,,,,,,,,,,,,,,,,,,,,
424,20191027053019.192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299701.0,-227094.0,0.0
425,20191027053019.223,,,,,,,,,,,,,,,,,,,,,,,,274.0,,,,,,,,,,,,,,,,,,,
426,20191027053019.270,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
427,20191027053019.285,,,,,,,,,,,,,,,,,,,,,,,,,274.0,,,,,,,,,,,,,,,,,,
428,20191027053019.301,,,,,,,,,,,,,,,,,135.0,,,,,,,,,,,,,,,,,,,,,,,,,,
429,20191027053019.317,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
430,20191027053019.332,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
431,20191027053019.364,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
432,20191027053019.379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299701.0,-227094.0,10000.0
433,20191027053019.395,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
434,20191027053019.426,,,,,,,,,,,,,D09,,,C04,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,
435,20191027053019.442,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
436,20191027053019.457,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437,20191027053019.473,,,,,,,,,,,,,,,,,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,
438,20191027053019.504,,,,,,,,,,,,,,,,,,36.0,,,,,,,,,,,,,,,,,,,,,,,,,
439,20191027053019.582,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
440,20191027053019.614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299701.0,-227094.0,35800.0
441,20191027053019.660,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442,20191027053019.692,,,,,,,,,,,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,
443,20191027053019.723,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444,20191027053019.770,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299701.0,-227094.0,126000.0
445,20191027053019.817,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446,20191027053019.832,,,,,,,,,,,,,,,,,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,
